Seed,Horizon,Case,Step,Stage,GreedyErrorBefore,GreedyErrorAfter,GreedyImmediateReward,GreedyChosenActionNorm,LongErrorBefore,LongErrorAfter,LongImmediateReward,LongStateGreedyImmediateReward,LongChosenReturn,LongChosenActionNorm,ActionsDifferent,GreedyCurrentFinalProjectedError,LongCurrentFinalProjectedError,GreedyTrajectoryFinalError,LongTrajectoryFinalError,FinalTrajectoryGain
2026,10,13,0,Early,0.2195906639099121,0.21613366901874542,0.015867311507463455,0.13615159690380096,0.2195906639099121,0.2169370949268341,0.0121559277176857,0.015867311507463455,0.08822716027498245,0.1739814430475235,True,0.2012978345155716,0.20104677975177765,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,13,1,Early,0.21613366901874542,0.21301831305027008,0.014519430696964264,0.12548400461673737,0.2169370949268341,0.2139054834842682,0.014073233120143414,0.015014410950243473,0.0764383003115654,0.16750213503837585,True,0.201348677277565,0.20097258687019348,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,13,2,Early,0.21301831305027008,0.21025873720645905,0.013039358891546726,0.08801014721393585,0.2139054834842682,0.21143503487110138,0.011615686118602753,0.013739220798015594,0.06274169683456421,0.11440441757440567,True,0.20141485333442688,0.2008969634771347,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,13,3,Early,0.21025873720645905,0.20786596834659576,0.011445851065218449,0.10328324139118195,0.21143503487110138,0.20913562178611755,0.010934379883110523,0.01258094422519207,0.051421187818050385,0.14437173306941986,True,0.2014394849538803,0.20083749294281006,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,13,4,Early,0.20786596834659576,0.20583266019821167,0.00982973538339138,0.13002561032772064,0.20913562178611755,0.2070247232913971,0.010143812745809555,0.011226384900510311,0.04077187553048134,0.13192258775234222,True,0.2013801783323288,0.20078016817569733,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,13,5,Late,0.20583266019821167,0.20413906872272491,0.008261722512543201,0.1427079290151596,0.2070247232913971,0.2050447165966034,0.009609445929527283,0.009859943762421608,0.030867265537381172,0.142899751663208,True,0.20127704739570618,0.20073197782039642,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,13,6,Late,0.20413906872272491,0.20277775824069977,0.0066907755099236965,0.154932901263237,0.2050447165966034,0.20343133807182312,0.007899529300630093,0.008236057125031948,0.021634042263031006,0.15515848994255066,True,0.2011025846004486,0.20065632462501526,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,13,7,Late,0.20277775824069977,0.20173218846321106,0.005170363001525402,0.1796586960554123,0.20343133807182312,0.2021169662475586,0.006482225377112627,0.006575895007699728,0.014082610607147217,0.1794511079788208,True,0.20094166696071625,0.20058654248714447,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,13,8,Late,0.20173218846321106,0.2009803056716919,0.0037354212254285812,0.2526867389678955,0.2021169662475586,0.20114901661872864,0.0048005226999521255,0.004976911935955286,0.007907336577773094,0.19805991649627686,True,0.20069319009780884,0.20052504539489746,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,13,9,Late,0.2009803056716919,0.20046472549438477,0.002570017706602812,0.24563109874725342,0.20114901661872864,0.20045337080955505,0.003464348381385207,0.003464348381385207,0.003464348381385207,0.25152239203453064,False,0.20046444237232208,0.20045335590839386,0.20046472549438477,0.20045337080955505,1.1354684829711914e-05
2026,10,14,0,Early,0.26379865407943726,0.25781533122062683,0.022940311580896378,0.3316112756729126,0.26379865407943726,0.2668376564979553,-0.011456312611699104,0.022940311580896378,0.061135560274124146,0.5145212411880493,True,0.2528546452522278,0.24815422296524048,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,14,1,Early,0.25781533122062683,0.2549014389514923,0.011365590617060661,0.2657187879085541,0.2668376564979553,0.2642228603363037,0.009846093133091927,0.03357676416635513,0.07294271886348724,0.37291815876960754,True,0.2587633728981018,0.248066708445549,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,14,2,Early,0.2549014389514923,0.2536084055900574,0.005086100194603205,0.3697868883609772,0.2642228603363037,0.2613912522792816,0.010770872235298157,0.036704495549201965,0.06315650790929794,0.3537807762622833,True,0.25639787316322327,0.2480514496564865,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,14,3,Early,0.2536084055900574,0.2524881660938263,0.004427628125995398,0.38257429003715515,0.2613912522792816,0.2586105465888977,0.010692089796066284,0.027595262974500656,0.052448615431785583,0.35699060559272766,True,0.25422126054763794,0.24803495407104492,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,14,4,Early,0.2524881660938263,0.2514629662036896,0.004071754869073629,0.3663135766983032,0.2586105465888977,0.2556944191455841,0.011338668875396252,0.02351345866918564,0.04184815660119057,0.3244432210922241,True,0.252314954996109,0.24801145493984222,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,14,5,Late,0.2514629662036896,0.25052323937416077,0.0037462767213582993,0.3722590506076813,0.2556944191455841,0.2533685564994812,0.00913711916655302,0.016294939443469048,0.030546056106686592,0.32484954595565796,True,0.25039178133010864,0.24800200760364532,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,14,6,Late,0.25052323937416077,0.24965767562389374,0.0034612040035426617,0.3887700140476227,0.2533685564994812,0.25132718682289124,0.008088089525699615,0.016485581174492836,0.02142593264579773,0.3353483974933624,True,0.24937283992767334,0.24799762666225433,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,14,7,Late,0.24965767562389374,0.24888157844543457,0.003115800442174077,0.37257125973701477,0.25132718682289124,0.2497938871383667,0.006117186043411493,0.009821119718253613,0.013398992829024792,0.38582727313041687,True,0.24841803312301636,0.24798209965229034,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,14,8,Late,0.24888157844543457,0.24817700684070587,0.0028397003188729286,0.3888888359069824,0.2497938871383667,0.2486674040555954,0.004522209521383047,0.005416519939899445,0.007355724927037954,0.3388846814632416,True,0.24773649871349335,0.24796320497989655,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,14,9,Late,0.24817700684070587,0.24752236902713776,0.002642235718667507,0.38521134853363037,0.2486674040555954,0.24795202910900116,0.002881301799789071,0.002881301799789071,0.002881301799789071,0.35004350543022156,False,0.24752211570739746,0.2479519546031952,0.24752236902713776,0.24795202910900116,-0.0004296600818634033
2026,10,15,0,Early,0.26892411708831787,0.25977635383605957,0.03460506349802017,0.30644968152046204,0.26892411708831787,0.27187860012054443,-0.010932090692222118,0.03460506349802017,0.08595318347215652,0.516444206237793,True,0.253510057926178,0.24677471816539764,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,15,1,Early,0.25977635383605957,0.25654566287994385,0.012513794004917145,0.3387612998485565,0.27187860012054443,0.26870205998420715,0.011746876873075962,0.03444754332304001,0.09722837805747986,0.39485085010528564,True,0.25611412525177,0.24668867886066437,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,15,2,Early,0.25654566287994385,0.25468942523002625,0.007260954938828945,0.36830252408981323,0.26870205998420715,0.2649305760860443,0.014134061522781849,0.0332973413169384,0.08560197055339813,0.37133345007896423,True,0.2553651034832001,0.2466575801372528,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,15,3,Early,0.25468942523002625,0.25316324830055237,0.006009129341691732,0.381333589553833,0.2649305760860443,0.26098042726516724,0.015017425641417503,0.035857390612363815,0.07152768224477768,0.3644862473011017,True,0.2534649968147278,0.24664251506328583,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,15,4,Early,0.25316324830055237,0.25184279680252075,0.005229957867413759,0.3908335566520691,0.26098042726516724,0.25684410333633423,0.015972865745425224,0.03602423146367073,0.056612610816955566,0.3388074040412903,True,0.2517826557159424,0.24661608040332794,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,15,5,Late,0.25184279680252075,0.25063514709472656,0.0048066298477351665,0.37163054943084717,0.25684410333633423,0.25377899408340454,0.012000619433820248,0.023578204214572906,0.04079790413379669,0.36040282249450684,True,0.24991293251514435,0.2465762495994568,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,15,6,Late,0.25063514709472656,0.2494744062423706,0.004645150620490313,0.3521009385585785,0.25377899408340454,0.25128525495529175,0.0098738307133317,0.018920812755823135,0.02882165089249611,0.3476794362068176,True,0.24881437420845032,0.24656903743743896,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,15,7,Late,0.2494744062423706,0.2484210878610611,0.00423178356140852,0.3801394999027252,0.25128525495529175,0.2492532730102539,0.008118600584566593,0.012545748613774776,0.018985245376825333,0.35100483894348145,True,0.24773629009723663,0.2465595304965973,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,15,8,Late,0.2484210878610611,0.2474387288093567,0.0039643035270273685,0.42417120933532715,0.2492532730102539,0.24755628407001495,0.006830076687037945,0.007016999647021294,0.010908596217632294,0.3391278088092804,True,0.24678157269954681,0.24654904007911682,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,15,9,Late,0.2474387288093567,0.2465248703956604,0.003700433997437358,0.4080853760242462,0.24755628407001495,0.2465345710515976,0.004135862458497286,0.004135862458497286,0.004135862458497286,0.3686932623386383,False,0.24652478098869324,0.2465345412492752,0.2465248703956604,0.2465345710515976,-9.700655937194824e-06
2026,10,16,0,Early,0.3286437392234802,0.32642173767089844,0.006784270517528057,0.5417914390563965,0.3286437392234802,0.32642173767089844,0.006784270517528057,0.006784270517528057,0.041717611253261566,0.5417914390563965,False,0.31521517038345337,0.31521517038345337,0.30556055903434753,0.30556055903434753,0.0
2026,10,16,1,Early,0.32642173767089844,0.32418379187583923,0.0068795885890722275,0.5050315856933594,0.32642173767089844,0.32418379187583923,0.0068795885890722275,0.0068795885890722275,0.03734060376882553,0.5050315856933594,False,0.31445741653442383,0.31445741653442383,0.30556055903434753,0.30556055903434753,0.0
2026,10,16,2,Early,0.32418379187583923,0.32127904891967773,0.009000692516565323,0.5780414342880249,0.32418379187583923,0.32127904891967773,0.009000692516565323,0.009000692516565323,0.035455960780382156,0.5780414342880249,False,0.3128906190395355,0.3128906190395355,0.30556055903434753,0.30556055903434753,0.0
2026,10,16,3,Early,0.32127904891967773,0.3185492753982544,0.00853286124765873,0.5744994878768921,0.32127904891967773,0.3185492753982544,0.00853286124765873,0.00853286124765873,0.031022442504763603,0.5744994878768921,False,0.31146496534347534,0.31146496534347534,0.30556055903434753,0.30556055903434753,0.0
2026,10,16,4,Early,0.3185492753982544,0.31605473160743713,0.007861985825002193,0.6000900268554688,0.3185492753982544,0.31605473160743713,0.007861985825002193,0.007861985825002193,0.026480818167328835,0.6000900268554688,False,0.31022435426712036,0.31022435426712036,0.30556055903434753,0.30556055903434753,0.0
2026,10,16,5,Late,0.31605473160743713,0.3135825991630554,0.007852642796933651,0.6269339919090271,0.31605473160743713,0.3135825991630554,0.007852642796933651,0.007852642796933651,0.02267538011074066,0.6269339919090271,False,0.30896854400634766,0.30896854400634766,0.30556055903434753,0.30556055903434753,0.0
2026,10,16,6,Late,0.3135825991630554,0.31123170256614685,0.007525552995502949,0.6335612535476685,0.3135825991630554,0.31123170256614685,0.007525552995502949,0.007525552995502949,0.018605610355734825,0.6335612535476685,False,0.3078019917011261,0.3078019917011261,0.30556055903434753,0.30556055903434753,0.0
2026,10,16,7,Late,0.31123170256614685,0.3090320825576782,0.007092789746820927,0.5391885042190552,0.31123170256614685,0.3090320825576782,0.007092789746820927,0.007092789746820927,0.014356380328536034,0.5391885042190552,False,0.3067953884601593,0.3067953884601593,0.30556055903434753,0.30556055903434753,0.0
2026,10,16,8,Late,0.3090320825576782,0.30731749534606934,0.005564454942941666,0.5549706816673279,0.3090320825576782,0.30731749534606934,0.005564454942941666,0.005564454942941666,0.009121421724557877,0.5549706816673279,False,0.3062260150909424,0.3062260150909424,0.30556055903434753,0.30556055903434753,0.0
2026,10,16,9,Late,0.30731749534606934,0.30556055903434753,0.005733602214604616,0.5754095315933228,0.30731749534606934,0.30556055903434753,0.005733602214604616,0.005733602214604616,0.005733602214604616,0.5754095315933228,False,0.30556046962738037,0.30556046962738037,0.30556055903434753,0.30556055903434753,0.0
2026,10,17,0,Early,0.4507628381252289,0.44770169258117676,0.006853780709207058,0.7001199722290039,0.4507628381252289,0.44770169258117676,0.006853780709207058,0.006853780709207058,0.0694592297077179,0.7001199722290039,False,0.42051541805267334,0.42051541805267334,0.42057424783706665,0.42057424783706665,0.0
2026,10,17,1,Early,0.44770169258117676,0.4446476101875305,0.006885154638439417,0.6787772178649902,0.44770169258117676,0.4446476101875305,0.006885154638439417,0.006885154638439417,0.06262403726577759,0.6787772178649902,False,0.42052432894706726,0.42052432894706726,0.42057424783706665,0.42057424783706665,0.0
2026,10,17,2,Early,0.4446476101875305,0.4416019022464752,0.0069138058461248875,0.6970049738883972,0.4446476101875305,0.4416019022464752,0.0069138058461248875,0.0069138058461248875,0.05575580522418022,0.6970049738883972,False,0.42053404450416565,0.42053404450416565,0.42057424783706665,0.42057424783706665,0.0
2026,10,17,3,Early,0.4416019022464752,0.43856483697891235,0.006942336913198233,0.6712716221809387,0.4416019022464752,0.43856483697891235,0.006942336913198233,0.006942336913198233,0.048862360417842865,0.6712716221809387,False,0.4205426573753357,0.4205426573753357,0.42057424783706665,0.42057424783706665,0.0
2026,10,17,4,Early,0.43856483697891235,0.43553832173347473,0.006966487504541874,0.6665574312210083,0.43856483697891235,0.43553832173347473,0.006966487504541874,0.006966487504541874,0.041940148919820786,0.6665574312210083,False,0.4205513894557953,0.4205513894557953,0.42057424783706665,0.42057424783706665,0.0
2026,10,17,5,Late,0.43553832173347473,0.43252238631248474,0.006990875583142042,0.6570340394973755,0.43553832173347473,0.43252238631248474,0.006990875583142042,0.006990875583142042,0.035003140568733215,0.6570340394973755,False,0.4205566942691803,0.4205566942691803,0.42057424783706665,0.42057424783706665,0.0
2026,10,17,6,Late,0.43252238631248474,0.42951515316963196,0.007020112592726946,0.6696484088897705,0.43252238631248474,0.42951515316963196,0.007020112592726946,0.007020112592726946,0.028048252686858177,0.6696484088897705,False,0.420559287071228,0.420559287071228,0.42057424783706665,0.42057424783706665,0.0
2026,10,17,7,Late,0.42951515316963196,0.42652270197868347,0.0070349108427762985,0.6897605657577515,0.42951515316963196,0.42652270197868347,0.0070349108427762985,0.0070349108427762985,0.021065667271614075,0.6897605657577515,False,0.42056167125701904,0.42056167125701904,0.42057424783706665,0.42057424783706665,0.0
2026,10,17,8,Late,0.42652270197868347,0.4235386550426483,0.007064858451485634,0.7018603682518005,0.42652270197868347,0.4235386550426483,0.007064858451485634,0.007064858451485634,0.014085445553064346,0.7018603682518005,False,0.4205569326877594,0.4205569326877594,0.42057424783706665,0.42057424783706665,0.0
2026,10,17,9,Late,0.4235386550426483,0.42057424783706665,0.007068409118801355,0.709575891494751,0.4235386550426483,0.42057424783706665,0.007068409118801355,0.007068409118801355,0.007068409118801355,0.709575891494751,False,0.42055544257164,0.42055544257164,0.42057424783706665,0.42057424783706665,0.0
2026,10,18,0,Early,0.3811236023902893,0.377888560295105,0.008524591103196144,0.622298002243042,0.3811236023902893,0.377888560295105,0.008524591103196144,0.008524591103196144,0.08159668743610382,0.622298002243042,False,0.3512597680091858,0.3512597680091858,0.3492121696472168,0.3492121696472168,0.0
2026,10,18,1,Early,0.377888560295105,0.37463700771331787,0.008641835302114487,0.6527970433235168,0.377888560295105,0.37463700771331787,0.008641835302114487,0.008641835302114487,0.07370775938034058,0.6527970433235168,False,0.35103660821914673,0.35103660821914673,0.3492121696472168,0.3492121696472168,0.0
2026,10,18,2,Early,0.37463700771331787,0.37142428755760193,0.008612765930593014,0.5880047678947449,0.37463700771331787,0.37142428755760193,0.008612765930593014,0.008612765930593014,0.06559518724679947,0.5880047678947449,False,0.3508509695529938,0.3508509695529938,0.3492121696472168,0.3492121696472168,0.0
2026,10,18,3,Early,0.37142428755760193,0.3681392967700958,0.008883846923708916,0.6946230530738831,0.37142428755760193,0.3681392967700958,0.008883846923708916,0.008883846923708916,0.057779453694820404,0.6946230530738831,False,0.3505716025829315,0.3505716025829315,0.3492121696472168,0.3492121696472168,0.0
2026,10,18,4,Early,0.3681392967700958,0.3649451732635498,0.008714515715837479,0.6702964901924133,0.3681392967700958,0.3649451732635498,0.008714515715837479,0.008714515715837479,0.04947483167052269,0.6702964901924133,False,0.3503687083721161,0.3503687083721161,0.3492121696472168,0.3492121696472168,0.0
2026,10,18,5,Late,0.3649451732635498,0.3617415130138397,0.008817441761493683,0.6537585258483887,0.3649451732635498,0.3617415130138397,0.008817441761493683,0.008817441761493683,0.04142720624804497,0.6537585258483887,False,0.3501352369785309,0.3501352369785309,0.3492121696472168,0.3492121696472168,0.0
2026,10,18,6,Late,0.3617415130138397,0.35855963826179504,0.008835051208734512,0.6137180328369141,0.3617415130138397,0.35855963826179504,0.008835051208734512,0.008835051208734512,0.03327605873346329,0.6137180328369141,False,0.34990212321281433,0.34990212321281433,0.3492121696472168,0.3492121696472168,0.0
2026,10,18,7,Late,0.35855963826179504,0.3554389476776123,0.008741697296500206,0.6464486718177795,0.35855963826179504,0.3554389476776123,0.008741697296500206,0.008741697296500206,0.02502387948334217,0.6464486718177795,False,0.34969833493232727,0.34969833493232727,0.3492121696472168,0.3492121696472168,0.0
2026,10,18,8,Late,0.3554389476776123,0.35230448842048645,0.008857854641973972,0.6925866603851318,0.3554389476776123,0.35230448842048645,0.008857854641973972,0.008857854641973972,0.01699409820139408,0.6925866603851318,False,0.3494495749473572,0.3494495749473572,0.3492121696472168,0.3492121696472168,0.0
2026,10,18,9,Late,0.35230448842048645,0.3492121696472168,0.008816380053758621,0.7324774265289307,0.35230448842048645,0.3492121696472168,0.008816380053758621,0.008816380053758621,0.008816380053758621,0.7324774265289307,False,0.34921205043792725,0.34921205043792725,0.3492121696472168,0.3492121696472168,0.0
2026,10,19,0,Early,0.45744356513023376,0.3720838725566864,0.20652881264686584,0.3151739537715912,0.45744356513023376,0.4569776952266693,0.00099727523047477,0.20652881264686584,0.3647300601005554,0.5245231986045837,True,0.4067816734313965,0.3176414966583252,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,19,1,Early,0.3720838725566864,0.332392156124115,0.11281105130910873,0.4198475182056427,0.4569776952266693,0.4359886944293976,0.046987295150756836,0.24299518764019012,0.37191644310951233,0.4702982008457184,True,0.4167008101940155,0.3150458037853241,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,19,2,Early,0.332392156124115,0.3009229004383087,0.09945322573184967,0.4346606433391571,0.4359886944293976,0.3985452353954315,0.08976113051176071,0.3097947835922241,0.3287736773490906,0.4572247862815857,True,0.38353967666625977,0.31382718682289124,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,19,3,Early,0.3009229004383087,0.27451616525650024,0.09184311330318451,0.3909749686717987,0.3985452353954315,0.36414435505867004,0.09023734927177429,0.2624322175979614,0.24535542726516724,0.487935334444046,True,0.37660345435142517,0.3118323087692261,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,19,4,Early,0.27451616525650024,0.2564011216163635,0.06826892495155334,0.44423654675483704,0.36414435505867004,0.3013119101524353,0.1893710494041443,0.24353329837322235,0.16548344492912292,0.4266931712627411,True,0.35046324133872986,0.30860644578933716,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,19,5,Late,0.2564011216163635,0.246137335896492,0.040851935744285583,0.4211052358150482,0.3013119101524353,0.29743266105651855,0.012920821085572243,0.16354647278785706,-0.017733879387378693,0.44171246886253357,True,0.3299840986728668,0.30670300126075745,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,19,6,Late,0.246137335896492,0.24476148188114166,0.005602605175226927,0.4340529441833496,0.29743266105651855,0.2698901891708374,0.0971449762582779,0.16058503091335297,-0.02571573480963707,0.40005216002464294,True,0.3152163028717041,0.30518054962158203,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,19,7,Late,0.24476148188114166,0.2520718276500702,-0.029423337429761887,0.444705992937088,0.2698901891708374,0.2757952809333801,-0.021674487739801407,0.02629787288606167,-0.11823764443397522,0.461650550365448,True,0.30030739307403564,0.3037645220756531,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,19,8,Late,0.2520718276500702,0.2670691907405853,-0.057795245200395584,0.45656347274780273,0.2757952809333801,0.280049592256546,-0.015321154147386551,-0.01037069782614708,-0.09267748892307281,0.40591537952423096,True,0.29253828525543213,0.3025771677494049,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,19,9,Late,0.2670691907405853,0.2879629135131836,-0.07533510029315948,0.5091444253921509,0.280049592256546,0.3013533651828766,-0.07331064343452454,-0.07331064343452454,-0.07331064343452454,0.44321924448013306,False,0.28796613216400146,0.30135148763656616,0.2879629135131836,0.3013533651828766,-0.013390451669692993
2026,10,20,0,Early,0.22018232941627502,0.21727976202964783,0.013269506394863129,0.15064524114131927,0.22018232941627502,0.2173866629600525,0.012777899391949177,0.013269506394863129,0.07542496174573898,0.1352478414773941,True,0.20430807769298553,0.20418579876422882,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,20,1,Early,0.21727976202964783,0.2144845873117447,0.012947478331625462,0.14796596765518188,0.2173866629600525,0.21469591557979584,0.012453476898372173,0.012992311269044876,0.06676813960075378,0.1731622815132141,True,0.20355235040187836,0.20334596931934357,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,20,2,Early,0.2144845873117447,0.2118367850780487,0.012420975603163242,0.10684145241975784,0.21469591557979584,0.21203434467315674,0.012472663074731827,0.012520930729806423,0.058144740760326385,0.12119191139936447,True,0.2028021365404129,0.20256835222244263,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,20,3,Early,0.2118367850780487,0.20932379364967346,0.011933893896639347,0.1257135421037674,0.21203434467315674,0.20951852202415466,0.011935427784919739,0.012054391205310822,0.04949779808521271,0.11797122657299042,True,0.2020464688539505,0.20179450511932373,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,20,4,Early,0.20932379364967346,0.2069592922925949,0.011359713971614838,0.15134921669960022,0.20951852202415466,0.20715583860874176,0.01134027075022459,0.011524943634867668,0.04149193316698074,0.13327540457248688,True,0.20130306482315063,0.20100301504135132,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,20,5,Late,0.2069592922925949,0.20475339889526367,0.010715270414948463,0.12796440720558167,0.20715583860874176,0.20496845245361328,0.010614314116537571,0.010899826884269714,0.033865150064229965,0.17232970893383026,True,0.20051956176757812,0.20025788247585297,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,20,6,Late,0.20475339889526367,0.20271815359592438,0.00998874381184578,0.1684149205684662,0.20496845245361328,0.20290514826774597,0.010116202756762505,0.010151956230401993,0.02692103199660778,0.16826535761356354,True,0.19969570636749268,0.19952405989170074,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,20,7,Late,0.20271815359592438,0.2008512020111084,0.009252233430743217,0.22125597298145294,0.20290514826774597,0.20098619163036346,0.009502597153186798,0.009502597153186798,0.0200362429022789,0.2207808941602707,False,0.19898541271686554,0.1988801211118698,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,20,8,Late,0.2008512020111084,0.19915707409381866,0.008469799533486366,0.18563441932201385,0.20098619163036346,0.19926896691322327,0.00858055055141449,0.008647792041301727,0.01367250271141529,0.1854264885187149,True,0.19826504588127136,0.19825689494609833,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,20,9,Late,0.19915707409381866,0.19762589037418365,0.007718207780271769,0.23489642143249512,0.19926896691322327,0.19768477976322174,0.00798172876238823,0.00798172876238823,0.00798172876238823,0.23456496000289917,False,0.19762584567070007,0.19768476486206055,0.19762589037418365,0.19768477976322174,-5.888938903808594e-05
2026,10,21,0,Early,0.48682859539985657,0.48396357893943787,0.006554317194968462,0.6982484459877014,0.48682859539985657,0.4839640259742737,0.0065534887835383415,0.006554317194968462,0.06071998551487923,0.6830002665519714,True,0.45814889669418335,0.4581475257873535,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,21,1,Early,0.48396357893943787,0.48110270500183105,0.006588543299585581,0.7150942087173462,0.4839640259742737,0.48110395669937134,0.006586767267435789,0.006589016877114773,0.054803717881441116,0.6816908121109009,True,0.45815661549568176,0.45815426111221313,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,21,2,Early,0.48110270500183105,0.4782482981681824,0.006618386134505272,0.6916375160217285,0.48110395669937134,0.4782489538192749,0.0066195703111588955,0.0066195703111588955,0.048860784620046616,0.691554844379425,False,0.45816388726234436,0.45816153287887573,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,21,3,Early,0.4782482981681824,0.4753994047641754,0.006650359369814396,0.6940831542015076,0.4782489538192749,0.4753994941711426,0.0066515435464680195,0.0066515435464680195,0.04289865493774414,0.6940062046051025,False,0.4581685960292816,0.458166241645813,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,21,4,Early,0.4753994047641754,0.4725554287433624,0.006683871615678072,0.7140066027641296,0.4753994941711426,0.4725550711154938,0.006684937514364719,0.006684937514364719,0.03692195191979408,0.7139476537704468,False,0.45816904306411743,0.45816662907600403,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,21,5,Late,0.4725554287433624,0.46972572803497314,0.006698082201182842,0.6928480863571167,0.4725550711154938,0.4697248637676239,0.00669914809986949,0.00669914809986949,0.030912194401025772,0.6927768588066101,False,0.4581729471683502,0.4581705629825592,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,21,6,Late,0.46972572803497314,0.4668991267681122,0.006736328359693289,0.71783447265625,0.4697248637676239,0.46689778566360474,0.006737157236784697,0.006737157236784697,0.024912850931286812,0.7177679538726807,False,0.45816949009895325,0.45816704630851746,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,21,7,Late,0.4668991267681122,0.4640845060348511,0.0067555103451013565,0.6855157613754272,0.46689778566360474,0.4640827775001526,0.0067564575001597404,0.0067564575001597404,0.018883422017097473,0.6854296326637268,False,0.4581662118434906,0.4581637382507324,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,21,8,Late,0.4640845060348511,0.46127986907958984,0.006779309827834368,0.7120423913002014,0.4640827775001526,0.4612777531147003,0.0067801387049257755,0.0067801387049257755,0.012848181650042534,0.7120163440704346,False,0.4581606388092041,0.4581581950187683,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,21,9,Late,0.46127986907958984,0.4584861993789673,0.006801097188144922,0.6945314407348633,0.4612777531147003,0.4584837257862091,0.00680192606523633,0.00680192606523633,0.00680192606523633,0.6944617033004761,False,0.45815324783325195,0.4581507742404938,0.4584861993789673,0.4584837257862091,2.473592758178711e-06
2026,10,22,0,Early,0.22419849038124084,0.22160175442695618,0.011648791842162609,0.14983318746089935,0.22419849038124084,0.2217641919851303,0.01091599091887474,0.011648791842162609,0.05489367991685867,0.16478893160820007,True,0.212531179189682,0.21222291886806488,0.20280741155147552,0.20294077694416046,-0.00013336539268493652
2026,10,22,1,Early,0.22160175442695618,0.2190614491701126,0.01152848545461893,0.10665524750947952,0.2217641919851303,0.21920697391033173,0.01159671414643526,0.011612149886786938,0.04968009889125824,0.10637598484754562,True,0.21128973364830017,0.211015984416008,0.20280741155147552,0.20294077694416046,-0.00013336539268493652
